helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,932135464,en,14968725,"{'id': '934287489', 'text': ""Dear valued guest,\n\nThank you for your fantastic review and recommendation. At Riff Hikkaduwa, we are committed to delivering exceptional hospitality, and we're delighted to hear that we achieved this during your stay. Once again, we appreciate your kind words and look forward to welcoming you back soon!\n\xa0"", 'lang': 'en', 'publishedDate': '2024-01-16', 'responder': 'Marketing Riff Hikkaduwa', 'connectionToSubject': 'Owner'}","{'id': '14968725', 'name': 'Riff Hikkaduwa', 'rating': 5, 'numberOfReviews': 445, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.119619, 'longitude': 80.115555, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d14968725-Reviews-Riff_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'https://riffhikkaduwa.com/offers/', 'address': 'No. 870 Galle Rd, Hikkaduwa 80244 Sri Lanka', 'addressObj': {'street1': 'No. 870 Galle Rd', 'street2': None, 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80244'}, 'ratingHistogram': {'count1': 9, 'count2': 2, 'count3': 8, 'count4': 24, 'count5': 402}}",1/3/2024,OTHER,5,,"[{'name': 'Value', 'value': 3}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","Really like the hotel Riff! We vacationed as a couple and our room was wonderful.
 We celebrated New Year's Eve at the Gala dinner, the program was the best!
  I also recommend the hotel spa and the rooftop bar!  Would love to come back again",Great vacation for a couple,2024-01,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d14968725-r932135464-Riff_Hikkaduwa-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,978450744,en,606377,"{'id': '978733149', 'text': ""Dear Ninnette,\n\nThank you so much for your wonderful review! \n\nWe're thrilled to hear that your stay in our private pool room, was a highlight of your Sri Lankan adventure. It’s always our goal to provide a luxurious and comfortable experience, and we're so glad you enjoyed the spaciousness and atmosphere of the suite. Our restaurant team will be delighted to know their efforts made your stay even more special.\n\nWe hope the rain didn’t dampen your time here too much, and we’d love to welcome you back to experience Aditya in sunnier weather.\n\n Safe travels and thank you again for choosing to stay with us!\n\nWarm regards,\nThe Aditya Team"", 'lang': 'en', 'publishedDate': '2024-11-04', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",11/2/2024,MOBILE,5,,[],"Best stay of our 3 weeks trip to Sri Lanka. The private pool room Adita was purely magnificent and the size of a house! It was luxurious plus. The restaurant staff went above and beyond to look after us. Unfortunately we had a lot of rain whilst staying there, but having luxury to relax in helped. ",AMAZING PLACE TO STAY! LUX PLUS,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r978450744-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,977670005,en,606377,"{'id': '978733504', 'text': ""Dear Mr. De Silva,\n\nThank you for sharing such a heartfelt and detailed review of your stay at Aditya! \n\nWe’re delighted that your time in our Vayu Pool Villa offered the peace, privacy, and comfort you were looking for in a relaxing holiday. It’s wonderful to know the villa's ambiance and private pool made your stay extra special.\n\nYour description of the dining experience brought a smile to our team! \nWe're so pleased that the Sri Lankan breakfast, fish in banana wrap, and the special beachside and garden dinners created memorable moments for your family. We love crafting unique setups for our guests, and it’s wonderful to hear how much everyone enjoyed them. We’ll be sure to pass along your praise to the chefs and restaurant team—they’ll be thrilled to know their dishes, especially the fish and chips, were a hit with your son!\n\nIt was our pleasure to host your family, and we’re honored that Aditya left such a positive impression. Thank you for recommending us as a peaceful, idyllic getaway. \n\nWe hope to welcome you back soon for another memorable stay!\n\nWarm regards,\nThe Aditya Team"", 'lang': 'en', 'publishedDate': '2024-11-04', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",10/30/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Our stay at Aditya Resort Rathgama from August 25th to 27th, 2024, was nothing short of perfect. We stayed in the spacious Vayu Pool Villa, which was well-maintained and provided a tranquil retreat with a pristine private pool. The villa’s layout offered comfort, luxury, and privacy—ideal for a relaxing holiday.

Breakfasts at the resort began with a fresh fruit platter featuring a delightful selection of local fruits, a wonderful start to each day. The Sri Lankan breakfast with flavorful beef and fish curries was a standout, showcasing authentic local cuisine. For lunch, our parents enjoyed a delicious serving of fish and chips, while the southern-style fish in banana wrap was splendidly prepared and packed with flavor.

Dinner arrangements were memorable, with the first night set up on the beach for our family of six, including our parents. The beachside ambiance paired with a delicious meal made it an evening to remember. On the second night, our dinner in the garden, surrounded by candlelight under a starry sky, was truly magical. The fish was perfectly prepared, and our eight-year-old son loved the fish and chips so much he wanted it again!

To end the meals on a sweet note, we indulged in the chocolate chip sundae for dessert, which was absolutely fabulous and worth every bite.

The serene beachfront, attentive hospitality, and Aditya’s overall ambiance make it an idyllic holiday getaway. From the front desk to the restaurant team, the staff’s genuine warmth and dedication made us feel truly at home. We highly recommend Aditya Resort Rathgama for anyone seeking a beautiful, peaceful retreat on Sri Lanka’s coast.",A Perfect Getaway at Aditya Resort Rathgama - August 2024,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r977670005-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,976779213,en,606377,"{'id': '976954633', 'text': 'Dear Cherine,\n\nThank you for taking the time to share your wonderful experience at Aditya Resort! \n\nWe are thrilled to hear that you enjoyed the spaciousness and comfort of our rooms, as well as the convenience of the in-room jacuzzi. Our team takes great pride in providing attentive service, and it’s heartwarming to know we succeeded in making your stay memorable.\n\nWe’re also delighted that you enjoyed our dining options, as we strive to offer a well-rounded culinary experience with every meal. Your kind words inspire us to keep delivering exceptional hospitality, and we can’t wait to welcome you back for another relaxing stay.\n\nWarm regards,\nThe Aditya Resort Team', 'lang': 'en', 'publishedDate': '2024-10-28', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",10/26/2024,OTHER,5,The lack of a lift can be challenging for certain clients.,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 5}]","The rooms are large and airy, and we were very comfortable.  The jacuzzi being in the toilet was very convenient and much appreciated.  The staff was very caring and were very keen to make us as comfortable as possible.  The food was good and very well presented.  We enjoyed all three meals.",It was a very relaxed day for us amongst our busy schedule.,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r976779213-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,976542776,en,606377,"{'id': '976954910', 'text': 'Dear Tim,\n\nThank you so much for sharing your perfect experience with us at Aditya Resort! \n\nWe’re delighted that you chose to spend five relaxing days here and enjoyed everything from our friendly and dedicated team to the delicious cuisine—especially the Sri Lankan curry! \n\nIt’s wonderful to hear that you loved the spacious room and private plunge pool on the terrace, providing you with the privacy and luxury you deserve.\n\nWe can’t wait to welcome you back for another unforgettable stay. Thank you for your kind words!\n\nWarmest regards,\nThe Aditya Resort Team', 'lang': 'en', 'publishedDate': '2024-10-28', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",10/25/2024,MOBILE,5,,[],"Perfect stay!  Spend 5 days here to relax!
Extraordinary staff and super friendly! Food is amazing! Srilankan curry was delicious.
Huge room with private plunge pool on the terrace.
We will definitely come again! 
Thanks to the hotel team!!! 🙏🏻",Perfect stay to relax and quiet ambiance,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r976542776-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,971860705,en,606377,"{'id': '972098454', 'text': 'Dear Melanie,\n\nThank you so much for the wonderful review.\n\nThank you for sharing your incredible experience in the Surya suite! We’re thrilled to hear that you chose it for your honeymoon and that it exceeded your expectations. The private plunge pool and stunning ocean views truly make it a special retreat. We’re glad you enjoyed the luxurious details, from the welcome treats to the attentive service—these are all part of what we aim to provide. \n\nWe hope to welcome you back in the future for more unforgettable memories!\n\nWarm regards\nTeam - Aditya', 'lang': 'en', 'publishedDate': '2024-09-30', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",9/29/2024,OTHER,5,"There is a pillow menu for better quality sleep. 
The beach is quiet as there is very little development on either side of the hotel","[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","We stayed in the Surya suite for our honeymoon, and it was such an incredible experience. I had been trying to decide between the pool suite and Surya, but the privacy and space in Surya made it the best choice for us. We had our own plunge pool on the rooftop with views of the ocean, sun chairs, a giant shower, living room space, covered patio, and even an outdoor toilet on the rooftop (to avoid going down the stairs at night) in addition to one in the traditional bathroom. Not only did the room feel super luxurious, but the food was delicious, and we enjoyed the spa services as well. We found luxury in the details of the hotel- such as welcome snacks in the room, a congratulations cake and card, no fees for room service,  no closures of the restaurant between meal times, the beautiful fresh flowers everywhere, and the constant care of the staff. We hope to some day stay again!",A wonderful and romantic getaway,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r971860705-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,970233962,en,606377,"{'id': '971519667', 'text': 'Dear Priyanwadac,\n\nThank you so much for your wonderful review! \n\nWe’re thrilled to hear that your stay in the Dhatri suite was memorable and that our team’s warm service made a positive impact. It’s great to know you enjoyed the delicious food and personalized attention. \n\nWe can’t wait to welcome you back to Aditya for another amazing experience!\n\nBest Regards\nTeam - Aditya ', 'lang': 'en', 'publishedDate': '2024-09-26', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",9/17/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]",Our stay at Aditya is one of the most memorable trips. We had a lovely stay at Dhatri suite and enjoyed every bit of it. We really appreciate the warm and friendly service from all the staff at Aditya. The food was so delicious and highly appreciated the personalised service to us . We can't wait to visit Aditya again.,Aditya  - Sep 2024,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r970233962-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,968923757,en,606377,"{'id': '969257458', 'text': 'Dear Ms. Sonali,\n\nThank you so much for your kind words and for taking the time to share your experience at Aditya Resort! We are thrilled to hear that you and your friends had such a memorable stay while celebrating your friend’s 60th birthday.\n\nIt was our pleasure to welcome you with aralia garlands and passion fruit juice, and we’re delighted that you felt so at home with us. Our team is committed to creating a warm and inviting atmosphere, and your praise is a wonderful affirmation of their efforts.\n\nWe’re also pleased that you enjoyed the villa’s charm and serene ambiance. It was a joy to host you, and we can’t wait to welcome you back for another special occasion or simply a relaxing getaway.\n\nThank you once again for choosing Aditya Resort and for your heartfelt review. We look forward to your next visit!\n\nWarm regards,\nTeam Aditya!', 'lang': 'en', 'publishedDate': '2024-09-11', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",9/8/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","An Unforgettable Stay at Adithya Boutique Villa!

We had the pleasure of staying at Adithya Boutique Villa on the 7th of September, 2024, with a group of friends to celebrate a special occasion—our friend’s 60th birthday. From the moment we arrived, we were treated like celebrities! We were warmly greeted with beautiful aralia garlands and a refreshing passion fruit juice as our welcome drink, setting the tone for what would be an incredible experience.

The staff at Adithya Boutique Villa went above and beyond to make our stay memorable. They were not only attentive but always smiling, creating such a friendly and welcoming atmosphere. Their hospitality made us feel truly at home.

The villa itself is stunning, with its charming décor and serene ambiance making it the perfect getaway. We stayed for just one night, but it was an experience we’ll remember for a long time. Thank you, Adithya Boutique Villa, for an unforgettable stay. We can’t wait to return!

This should capture the essence of your experience while highlighting the key details!",Friends Birthday Celebrations!,2024-09,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r968923757-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,968856264,en,606377,"{'id': '969257803', 'text': ""Dear Ms. De Silva,\n\nThank you so much for your kind and heartfelt review! We are thrilled to hear that your 60th birthday celebration at Aditya Resort was such a memorable and magical experience.\n\nIt was our pleasure to assist with every detail to ensure your special day was nothing short of perfect. We're delighted that you enjoyed the warm welcome, the delightful tea service, and the al fresco dinner under the stars. Your kind words about our staff, service, and the ambiance mean the world to us.\n\nWe're also so glad to know that the fairyland-themed suite and the personal touches added to the joy of your celebration. It was truly an honor to be part of such a significant milestone in your life.\n\nThank you for choosing Aditya Resort for your birthday celebration, and for sharing your wonderful experience. We look forward to welcoming you back for many more special occasions in the future.\n\nWarmest regards,\nTeam Aditya"", 'lang': 'en', 'publishedDate': '2024-09-11', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",9/8/2024,MOBILE,5,,[],"I celebrated  my 60th B’day with all of my besties at Aditya this weekend. 

From the time I chose Aditya and made a reservation I was given the maximum support by the General manager Mr. Shamindra Fernando and the resident manager Mr. Susil. Every aspect of the arrangement were discussed and arranged to my absolute satisfaction. 

On arrival we were garlanded with fragrant frangipane flowers and served delicious fresh passion juice….there followed a wonderful tea service in the garden… we then chillaxed near the bar and the pool and thereafter dressed up for evening cocktails with delicious canapés and a super al fresco 4 course dinner under the stars. 

The staff, the service, the ambience, the decor,  the quality of the meals were amazing. 

On returning to my suite my room had been decorated to resemble a fairyland of candles with a wonderful banner wishing me a fabulous birthday. I have never been this spoilt and was truly touched by the care taken to make this day so special for me. 

Thank you Aditya for  making my dream of an amazing birthday come to life. 

Me and my guests were totally blown away❤️❤️❤️",Perfect place for a milestone birthday,2024-09,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r968856264-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,967951336,en,606377,"{'id': '969258885', 'text': 'Dear Mr. Buddika,\n\nThank you so much for your wonderful review! We’re thrilled to hear that you had such an exceptional experience with us. \n\nIt’s fantastic to know that our facilities, service, and cuisine exceeded your expectations. \n\nWe take great pride in maintaining the highest standards and are delighted that this was evident during your stay. Your kind words about the architecture and design are greatly appreciated—we put a lot of effort into creating a space that truly enchants our guests. \n\nWe hope to have the pleasure of welcoming you back soon!\n\nWarm regards,\nTeam Aditya', 'lang': 'en', 'publishedDate': '2024-09-11', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",9/2/2024,OTHER,5,Definitely can recommend a suite with a private pool ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",Amazing boutique hotel. Amazing facilities and the staff are extraordinary. We were treated so special and the food was out of this world. The maintenance of the rooms/facilities was simply top notch. The class maintained is brilliant. The architecture of the entire facility is breathtaking.,Perfection.,2024-08,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r967951336-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,967100734,en,606377,"{'id': '969258636', 'text': 'Dear Guest,\n\nThank you so much for your wonderful review! We are delighted to hear that you enjoyed the luxury and intimacy of our hotel. It’s fantastic to know that our setting, as well as the balance between personal touch and comprehensive amenities, met your expectations.\n\nWe take great pride in our team, and your kind words about their friendliness, professionalism, and dedication mean a lot to us. Ensuring that our guests have everything they need is our top priority, and we’re thrilled to hear that we succeeded in making your stay special.\n\nWe look forward to the pleasure of welcoming you back for another exceptional experience. Thank you once again for your kind feedback!\n\nWarmest regards,\nTeam Aditya', 'lang': 'en', 'publishedDate': '2024-09-11', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",8/27/2024,OTHER,5,,[],"The hotel is pure luxury. The setting is unbeatable. Small enough to be intimate and personal but big enough to have everything you need. The staff are friendly, polite and professional and go above and beyond to ensure that you have everything you could want.",A perfect holiday setting,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r967100734-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,962823412,en,606377,"{'id': '964360482', 'text': 'Dear Saviniyasansa,\n\nThank you very much for taking the time to write such a wonderful review.\n\nIt was such a pleasure to have you with us. And happy to hear what an enjoyable time you had while you were our guest. We will surely share your charming evaluation with our team and Susil Konara. \n\nWe are pleased that you enjoyed the all-round hospitality experience that is Aditya. \n\nLooking forward to welcoming you back soon. \n\nThanks & best regards,\nTeam Aditya\n\n', 'lang': 'en', 'publishedDate': '2024-08-11', 'responder': 'shamindra Fernando', 'connectionToSubject': 'General Manager'}","{'id': '606377', 'name': 'Aditya Resort', 'rating': 5, 'numberOfReviews': 939, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.094894, 'longitude': 80.134705, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d606377-Reviews-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://www.aditya-resort.com', 'address': '719/1 Galle Rd, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '719/1 Galle Rd', 'street2': '', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 17, 'count4': 73, 'count5': 837}}",8/2/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Best hotel stay! Most excellent service from all the staff! Very welcoming, super friendly and quite efficient. Made our stay all the more memorable. Hotel was beautiful and unique. Hats off to the chef for the delicious meals! Overall Aditya was the best in every way! A special thank you to Susil Konara.",Memorable stay!,2024-07,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d606377-r962823412-Aditya_Resort-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
