helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974472310,en,3308737,"{'id': '976498756', 'text': ""Dear Guest,\nWe truly appreciate your comments. Guest feedback is very important to us because it is the best way to know how we should focus our efforts for continuous improvement.\n\nWe are thrilled to hear that your stay with us was enjoyable.\n\nWe are delighted that you found the value for money satisfactory, and that our team's hospitality contributed to your pleasant experience. It is great that the cleanliness and comfort of your room, as well as the amenities such as our fitness center, met your expectations. Our goal is to provide a home away from home for our guests, complete with all the conveniences you mentioned, like air conditioning, a flat-screen TV with international channels, and a kitchenette in every room for those times when you prefer to dine in privacy.\n\nWe are hoping to welcome you back in the future. \nAll the best.\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-24', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/18/2024,OTHER,5,,[],"Price/quality is good, staff is really helpful and polite. The rooms are clean, bed is comfortable and the gym for us was a big plus! We had our own tuktuk which made us flexible since the place is a bit further from the village. Would recommend this place for sure!",Great stay at Occidental Paradise,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974472310-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974470748,en,3308737,"{'id': '976498757', 'text': ""Dear Nilesh,\nThank you for your review.\n\nWe are truly delighted that your stay at Occidental Paradise Dambulla was a memorable one.\n\nWe are pleased that you appreciated the pristine condition of our accommodations, the delectable food options, and the attention provided by our staff, including Sarala and our General Manager Dushan. Our team strives to deliver an exceptional experience, and it's gratifying to know we succeeded during your visit. Your suggestions regarding the addition of towel racks, shower area bars for elderly guests, and an iron in the room are invaluable, and we will certainly consider them as we aim to improve the comfort and convenience of our guests' experiences.\n\nWe hope to welcome you again in the future. \nBest regards,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-24', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/18/2024,OTHER,5,,[],"Place is doing well. Nice location. Clean and food was good. Sarala the hostess was really nice and efficient. Dushan the gm was also very attentive and helpful. 

Suggestions - towel racks in the toilet. Bars for elderly in the shower area. 
Iron in the room",Occidental Paradise review,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974470748-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974343542,en,3308737,"{'id': '974417711', 'text': ""Dear Bevan, \nThank you for taking the time to share your review regarding your recent stay at Occidental Paradise Dambulla, A member of Barceló Hotel Group.\n\nWe are truly thankful for your glowing feedback and kind words.\n\nWe are delighted that you enjoyed the comfort of our spacious rooms, the dedication of our staff, particularly Sarala, and the authentic Sri Lankan lunch experience that enhanced your stay. It's wonderful to hear that your anticipation for the safari adventure is high, and we trust it will be as delightful as the rest of your visit. Our commitment to hospitality shines through in moments like these, where we can share in the joy of our guests.\n\nWe look forward to welcoming you back for another memorable experience.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/17/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","A beautiful place to stay, very clean amazing staff, thank you Sarala for your beautiful hospitality.  Always helpful, the rooms a clean, and spacious,  thank you so much and look forward to our next  visit to Sri Lanka. We are looking forward to our safari experience, had the most amazing lunch yesterday prepared by local Sri Lankan village  it was amazing and very welcoming and an amazing experience 😀   thank you Sri Lanka",Occidental resort Sri Lanka,2024-10,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974343542-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974342116,en,3308737,"{'id': '974417712', 'text': 'Dear Guest,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nWe are overjoyed to hear that your stay at Occidental Paradise Dambulla was memorable and satisfying.\n\nWe are pleased that you appreciated the serene ambiance, the spacious pool with its stunning sunset view, and the delightful dining options, including the vegetarian and protein-rich dishes. Our commitment to providing a rejuvenating environment is further complemented by our picturesque cycling paths, which you enjoyed. Additionally, we are glad that the in-room amenities and the unique cinnamon-scented toiletries enhanced your comfort and experience.\n\nWe look forward to welcoming you back on a future occasion.\nBest wishes,\n\nGuest Experience Team', 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/17/2024,MOBILE,5,,[],"Resort is located in a calm & scenic location. The resort itself is tranquil enough for a quiet stay. 

Pool is larger than it first appears, and there's a really nice view of the sunset from the small rock/hillock next to the pool.

Food is really excellent, dinner spread included some really good vegetarian/vegetable options, with a balanced protein options.

The resort has really good paths for cycling! It's well worth a cycle ride through the resort.

The in room amenities, specially the toiletries were really good. Loving the cinnamon lotion.",Brilliant stay,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974342116-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974341486,en,3308737,"{'id': '974417713', 'text': ""Dear Guest,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nWe are truly elated by your generous feedback.\n\nWe are delighted that you enjoyed our warm hospitality, our dedicated reception team's service, the culinary delights, and your well-appointed and impeccably maintained room. It's great to know that our efforts to provide a clean, comfortable, and enjoyable stay resonated so well with you. Special thanks are in order for acknowledging the exceptional service provided by Miss Sarala, who is indeed a valued member of our team.\n\nWe look forward to welcoming you back on a future occasion.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/17/2024,OTHER,5,,[],We came to occidental paradise hotel on 17th of October.This hotel has excellent hospitality and reception staffs are very kind.food is delicious.Room is clean and tidy.Good luck occidental paradise staff.keep it up. Thank you your service.specialy to miss Sarala.,I was a very good experience,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974341486-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974307395,en,3308737,"{'id': '974417701', 'text': ""Dear Guest,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nIt's heartwarming to hear that you had an exceptional stay at our establishment.\n\nWe are delighted that you appreciated the complimentary upgrade to our Duplex Category, enjoyed the lush views from your room's balcony, and found our accommodations immaculate. It's wonderful to know that our diverse culinary offerings delighted your palate and that the presence of wildlife added a unique charm to your visit. Your commendations for our front staff, particularly Nadun, are greatly valued, and we're thrilled that our team's dedication to service played a significant role in making your stay memorable.\n\nWe look forward to welcoming you back on a future occasion.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/17/2024,MOBILE,5,Tips - Very close to lion rock,[],"We came to spend our vacation for two nights in this hotel, from the time we arrived at the hotel to the day we left, we received a lot of support from the hotel staff.we booking from Booking.Com Deluxe but they free upgrade to Duplex Category it's were amaizing room.  We were surprised. two floor in one room is supper. Wow!, room is  clean and tidy. I really want to say that we got good support from the front staff during our check in, especially the receptionist Nadun, he told us all the details of the hotel while going to the room.  We could have gone a bit far but we didn't feel far because he talked to us and explained all the facilities in the room to us.  buffet so tasty foods, we saw a lot of wild animals, peacocks, monkeys, were in the hotel, so amazing stay one of the unforgettable memory in my life, thank you so much all staff, and specially mention Mr. Ashan, Receptionist Nadun and front office team.",Such a Amaizing Stay and Excellent Customer Service!,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974307395-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974290319,en,3308737,"{'id': '974417705', 'text': 'Dear Dinara,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nWe are overjoyed to learn that your stay with us left such a wonderful impression.\n\nWe are delighted that the comfort of your room, the variety of cuisines at our restaurants, and the engaging outdoor activities added to the enjoyment of your stay. Our dedicated team, including Mr. Dinusha, Mr. Ashan, Ms. Sarla, our Chief Chef, the restaurant staff, and Mr. Oshan from Adventures, takes great pride in delivering exceptional service and ensuring a memorable experience for all our guests. Your kind recognition of their efforts is truly appreciated.\n\nWe look forward to welcoming you back on a future occasion.\nBest regards,\n\nGuest Experience Team', 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/17/2024,OTHER,5,Ask for the activities available.,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Staff were excellent. Made us feel at home with their warmth. 
Room was fabulous. Food was excellent.
Ample outdoor activity within the premises for kids and adults alike. 
Special thanks to Mr Dinusha, Mr Ashan, Ms Sarla, Chief Chef, Restaurant staff, Mr Oshan from Adventures. Excellent service.",Fabulous,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974290319-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974213334,en,3308737,"{'id': '974291553', 'text': ""Dear Howard, \nThank you for taking the time to share your review regarding your recent stay at Occidental Paradise Dambulla, A member of Barceló Hotel Group.\n\nWe're thrilled to hear that your stay at Occidental Paradise Dambulla was so enjoyable.\n\nWe are pleased that you appreciated the variety of our buffet, the friendliness and flexibility of our staff, and the special attention provided by our hostess Sarala, as well as the efforts of Gerald and Raj. Our dedicated team strives to offer a wide array of dining options and ensure that every guest feels well cared for, so your recognition means a lot to us. Moreover, the Sri Lankan decor that complements our modern amenities, such as flat-screen TVs and complimentary Wi-Fi in each room, is designed to enhance the unique experience of your stay.\n\nWe look forward to welcoming you back for another memorable experience.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-17', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/16/2024,OTHER,5,,[],"My son also visited here, he is the one who recommended this resort. Buffet is very good, they have lot of choices👍.people are very friend and flexible. Special SOut out to The hostess Sarala . She is very kind. And must thank to Gerald and Raj for everything they have done for us👍Thank you for all the staff. Highly recommended👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",Excelent,2024-10,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974213334-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974088787,en,3308737,"{'id': '974291527', 'text': ""Dear Guest,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nWe are thrilled to hear that your stay with us was so enjoyable.\n\nWe are delighted that you appreciated the culinary creations by Chef Deepal, our kitchenette-equipped rooms, and the diverse dining options our three restaurants and two bars provide. It is fantastic that the ambience of our Sri Lankan styled decor provided a relaxing atmosphere for your stay. Furthermore, we are pleased that Sarala's hospitality added to the charm of your experience at our hotel.\n\nWe look forward to welcoming you back on a future occasion.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-17', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/15/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 3}]","I had a great stay at Occidental Paradise. The food was fantastic, and Chef Deepal deserves an A+ for his amazing dishes. The ambience was perfect! really nice and relaxing. Sarala was a wonderful hostess, always friendly and helpful. I would definitely recommend staying here!",Ambience and food!,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974088787-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974031461,en,3308737,"{'id': '974092198', 'text': ""Dear Guest,\nFirstly, we would like to thank you for the lovely review you shared following your recent visit to our hotel, and we are delighted to read that we were able to match your holiday expectations.\n\nWe are overjoyed to know that your stay with us left such a lasting impression.\n\nWe are delighted that you enjoyed the expansive pool, the diverse and authentic buffet offerings, and the warmth and attentiveness of our staff. It's great to hear that the breathtaking views added to the enjoyment of your stay. Special thanks for acknowledging Sarala, Nishani Laksas, and Dasunl; your kind words mean a lot to us and will be passed along to them. Our unique blend of Sri Lankan style decor and modern amenities, such as air-conditioned rooms with luxury toiletries and complimentary Wi-Fi, is designed for the comfort and satisfaction of our guests. We are also glad to hear that our strategic location provided convenient access to the majestic Sigiriya Rock Fortress and the serene Dambulla Cave Temple.\n\nWe look forward to welcoming you back on a future occasion.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-16', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/15/2024,OTHER,5,Just speaking to the staff who are always willing to make recommendations on where to go & arrange transport.  ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","What a wonderful hotel with amazing views in the backdrop.  The pool is huge with plenty of space.  Buffet style food is to die for with so much choice & very authentic .  Staff are very welcoming, polite & are always checking to see if everything is OK   I'd like to give a special thanks to  sarala, nishani laksas & dasunl, I hope I spelt their names right.amazing amazing amazing 👏 ❤️",Amazing,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974031461-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,974030328,en,3308737,"{'id': '974092200', 'text': ""Dear Salvatore, \nThank you for taking the time to share your review regarding your recent stay at Occidental Paradise Dambulla, A member of Barceló Hotel Group.\n\nWe're thrilled to hear that your stay with us was a memorable one.\n\nWe are delighted that you enjoyed the breathtaking views, the warm welcome at reception, and our team's attentive and courteous service. It is great that you loved the diverse culinary offerings, the efficient service at our tables, and the soothing ambiance our music provided. Furthermore, our staff, including Laksara, Sarala, and Nisharh, are honored by your special thanks and appreciate your recognition of their efforts to enhance your experience at Occidental Paradise Dambulla.\n\nWe look forward to welcoming you back for another memorable experience.\nBest wishes,\n\nGuest Experience Team"", 'lang': 'en', 'publishedDate': '2024-10-16', 'responder': None, 'connectionToSubject': None}","{'id': '3308737', 'name': 'Occidental Paradise Dambulla', 'rating': 4.5, 'numberOfReviews': 1390, 'locationString': 'Dambulla, Central Province', 'latitude': 7.891678, 'longitude': 80.725204, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d3308737-Reviews-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html', 'website': 'https://www.barcelo.com/en-ww/occidental-paradise-dambulla/?utm_medium=organic&utm_source=yext&utm_campaign=other_places&utm_content=30777', 'address': 'Kubukkadanwala, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Kubukkadanwala', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 29, 'count2': 30, 'count3': 100, 'count4': 343, 'count5': 888}}",10/15/2024,OTHER,5,,[],"Very pleased with resort stunning views the reception very welcoming , the staff excellent polite , friendly always ready to help and caring the food was to the highest standard with a large variety of choose and topped up regular the tables are cleared effiently and the calming music in the background is lovely.Speacial thanks to Laksara,Sarala and Nisharh",Brilliant,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d3308737-r974030328-Occidental_Paradise_Dambulla-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
